Taxon URL	Ancestry	Scientific Name	Common Name	Author Name	https://eol.org/terms/search_results?tq%5Bc%5D=1642&tq%5Bf%5D%5B0%5D%5Bot%5D=3955&tq%5Br%5D=taxa
/pages/126982	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Sturnira	<i>Sturnira luisi</i> Davis 1980		Davis
/pages/126984	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Sturnira	<i>Sturnira mordax</i> (Goodwin 1938)	Talamancan yellow-shouldered bat	Goodwin
/pages/129476	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Perissodactyla | Tapiromorpha | Tapiridae | Tapirella	<i>Tapirella bairdii</i> (Gill 1865)	Baird's Tapir	Gill
/pages/129539	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Metatheria | Marsupialia | Didelphimorphia | Didelphidae | Philander	<i>Philander opossum</i> (Linnaeus 1758)	Gray Four-eyed Opossum	Linnaeus
/pages/129572	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Mouse relatives | Castorimorpha | Geomyoidea | Geomyidae | Orthogeomys	<i>Orthogeomys</i> (<i>Macrogeomys</i>) <i>cavator</i> (Bangs 1902)	Chiriqui pocket gopher	Bangs
/pages/129575	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Mouse relatives | Castorimorpha | Geomyoidea | Geomyidae | Orthogeomys	<i>Orthogeomys</i> (<i>Heterogeomys</i>) <i>hispidus</i> (Le Conte 1852)		Le Conte
/pages/129587	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Mouse relatives | Castorimorpha | Geomyoidea | Geomyidae | Orthogeomys	<i>Orthogeomys</i> (<i>Macrogeomys</i>) <i>heterodus</i> (Peters 1865)	variable pocket gopher	Peters
/pages/129605	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Cervidae | Capreolinae | Mazama	<i>Mazama americana</i> (Erxleben 1777)	South American Red Brocket	Erxleben
/pages/130654	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Mouse relatives | Castorimorpha | Geomyoidea | Geomyidae | Orthogeomys	<i>Orthogeomys</i> (<i>Macrogeomys</i>) <i>cherriei</i> (J. A. Allen 1893)		J. A. Allen
/pages/133312	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Metatheria | Marsupialia | Didelphimorphia | Didelphidae | Caluromys	<i><i>Caluromys</i></i> (Caluromys) <i>philander</i> (Linnaeus 1758)	Bare-tailed Woolly Opossum	Linnaeus
/pages/289455	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Ctenohystrica | Hystricognathi | Caviomorpha | Erethizontidae | Erethizontinae | Sphiggurus	<i>Sphiggurus mexicanus</i> (Kerr 1792)	Mexican Hairy Porcupine	Kerr
/pages/289573	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Uroderma	<i>Uroderma bilobatum</i> Peters 1866	Common Tent-making Bat	Peters
/pages/289575	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Vampyriscus	<i>Vampyriscus bidens</i> (Dobson 1878)		Dobson
/pages/289578	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Vampyriscus	<i>Vampyriscus nymphaea</i> (Thomas 1909)	striped yellow-eared bat	Thomas
/pages/289579	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Vampyressa	<i>Vampyressa pusilla</i> (Wagner 1843)	Little Yellow-eared Bat	Wagner
/pages/289587	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Platyrrhinus	<i>Platyrrhinus vittatus</i> (Peters 1860)	greater broad-nosed bat	Peters
/pages/289588	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Phyllostomidae | Desmodus	<i>Desmodus rotundus</i> (E. Geoffroy 1810)	Common Vampire Bat	E. Geoffroy
/pages/289603	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Metatheria | Marsupialia | Didelphimorphia | Didelphidae | Chironectes	<i>Chironectes minimus</i> (Zimmermann 1780)	Water Opossum	Zimmermann
/pages/289886	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Chiroptera | Noctilionidae | Noctilio	<i><i>Noctilio</i></i> (Noctilio) <i>leporinus</i> (Linnaeus 1758)	Fisherman Bat	Linnaeus
/pages/311556	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Caniformia | Mustelidae | Lontra	<i>Lontra longicaudis</i> (Olfers 1818)	La Plata Otter	Olfers
/pages/311565	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Caniformia | Mephitidae | Conepatus	<i>Conepatus semistriatus</i> (Boddaert 1785)	Amazonian Hog-nosed Skunk	Boddaert
/pages/311661	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Feliformia | Felidae | Leopardus	<i>Leopardus tigrinus</i> (Schreber 1775)	Little Spotted Cat	Schreber
/pages/311780	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Mouse relatives | Castorimorpha | Geomyoidea | Heteromyidae | Heteromyinae | Liomys	<i>Liomys salvini</i> (Thomas 1893)	Salvin's Spiny Pocket Mouse	Thomas
/pages/311905	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Mouse relatives | Castorimorpha | Geomyoidea | Heteromyidae | Heteromyinae | Heteromys	<i><i>Heteromys</i></i> (Heteromys) <i>oresterus</i> Harris 1932		Harris
/pages/311906	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Cetartiodactyla | Ruminantia | Bovidae | Caprinae | Ovis	<i>Ovis aries</i> Linnaeus 1758	Chevoit sheep	Linnaeus
/pages/311910	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Feliformia | Felidae | Puma	<i>Puma concolor</i> (Linnaeus 1771)	Cougar	Linnaeus
/pages/311953	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Caniformia | Procyonidae | Nasua	<i>Nasua narica</i> (Linnaeus 1766)	White-nosed Coati	Linnaeus
/pages/311954	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Feliformia | Felidae | Leopardus	<i>Leopardus wiedii</i> (Schinz 1821)	Margay	Schinz
/pages/311956	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Feliformia | Herpestidae | Herpestes	<i>Herpestes javanicus</i> (É. Geoffroy Saint-Hilaire 1818)	Indian mongoose	É. Geoffroy Saint-Hilaire
/pages/311982	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Lagomorpha | Leporidae | Sylvilagus	<i>Sylvilagus dicei</i> Harris 1932	Dice's Cottontail	Harris
/pages/313018	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Sciuromorpha | Sciuridae | Sciurinae | Sciurini | Sciurus	<i><i>Sciurus</i></i> (Sciurus) <i>variegatoides</i> Ogilby 1839	Variagated Squirrel	Ogilby
/pages/313735	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Sciuromorpha | Sciuridae | Sciurinae | Sciurini | Sciurus	<i>Sciurus</i> (<i>Guerlinguetus</i>) <i>granatensis</i> Humboldt 1811	Neotropical Red Squirrel	Humboldt
/pages/313884	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Sciuromorpha | Sciuridae | Sciurinae | Sciurini | Sciurus	<i><i>Sciurus</i></i> (Sciurus) <i>deppei</i> Peters 1863	Deppe's Squirrel	Peters
/pages/313991	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Scrotifera | Carnivora | Feliformia | Felidae | Leopardus	<i>Leopardus pardalis</i> (Linnaeus 1758)	Ocelot	Linnaeus
/pages/323900	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Callitrichidae | Saguinus	<i>Saguinus geoffroyi</i> (Pucheran 1845)	Geoffroy's Tamarin	Pucheran
/pages/323911	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Cebidae | Saimiri	<i>Saimiri oerstedii</i> (Reinhardt 1872)	Black-crowned Central American Squirrel Monkey	Reinhardt
/pages/323914	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Atelidae | Alouatta	<i>Alouatta belzebul</i> (Linnaeus 1766)	Black and Red Howler	Linnaeus
/pages/323919	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Atelidae | Alouatta	<i>Alouatta palliata</i> (Gray 1849)	Mantled Howler Monkey	Gray
/pages/323929	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Aotidae | Aotus	<i>Aotus lemurinus</i> I. Geoffroy Saint-Hilaire 1843	Colombian Night Monkey	I. Geoffroy Saint-Hilaire
/pages/323938	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Atelidae | Ateles	<i>Ateles geoffroyi</i> Kuhl 1820	Black-handed Spider Monkey	Kuhl
/pages/323942	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Cebidae | Cebus	<i>Cebus albifrons</i> (Humboldt 1812)	White-fronted Capuchin	Humboldt
/pages/323944	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Euarchonta | Primates | Haplorrhini | Anthropoidea | Platyrrhini | Cebidae | Cebus	<i>Cebus capucinus</i> (Linnaeus 1758)	White-headed Capuchin	Linnaeus
/pages/324299	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Lipotyphla | Soricidae | Cryptotis	<i>Cryptotis merriami</i> Choate 1970	Merriam's Small-eared Shrew	Choate
/pages/324302	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Laurasiatheria | Lipotyphla | Soricidae | Cryptotis	<i>Cryptotis orophila</i> (J. A. Allen 1895)	Central American Least Shrew	J. A. Allen
/pages/326578	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Ctenohystrica | Hystricognathi | Caviomorpha | Cavioidea | Dasyproctidae | Dasyprocta	<i>Dasyprocta punctata</i> Gray 1842	Central American Agouti	Gray
/pages/326582	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Ctenohystrica | Hystricognathi | Caviomorpha | Cavioidea | Cuniculidae | Cuniculus	<i>Cuniculus paca</i> (Linnaeus 1766)	Lowland Paca	Linnaeus
/pages/326964	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Synapsida | Therapsida | Cynodontia | Mammalia | Theria | Eutheria | Placentalia | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Ctenohystrica | Hystricognathi | Caviomorpha | Octodontoidea | Echimyidae | Myocastorini | Hoplomys	<i>Hoplomys gymnurus</i> (Thomas 1897)	Armored Rat	Thomas
